time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-29T09:42:40.870Z,13.8443,-92.0527,22.13,5.3,mww,,78,0.76,1.36,us,us1000bxl7,2018-03-17T01:54:38.040Z,"52km SSW of Champerico, Guatemala",earthquake,4.7,4.4,0.089,12,reviewed,us,us
2017-12-28T21:40:54.410Z,-56.5571,-142.1743,10,5.5,mww,,78,31.478,0.95,us,us1000bz20,2018-03-17T01:54:37.040Z,"Pacific-Antarctic Ridge",earthquake,14.3,1.8,0.078,16,reviewed,us,us
2017-12-28T20:23:34.350Z,22.0556,94.4044,85.37,5,mww,,48,0.946,0.81,us,us1000bx9g,2018-03-17T01:54:37.040Z,"75km W of Monywa, Burma",earthquake,6.5,4.7,0.073,18,reviewed,us,us
2017-12-28T17:20:19.350Z,4.0803,126.7919,23.79,5.7,mww,,47,3.205,1.01,us,us1000bx7a,2018-03-17T01:54:37.040Z,"207km SE of Sarangani, Philippines",earthquake,6,3.3,0.062,25,reviewed,us,us
2017-12-28T08:22:40.710Z,-11.4199,165.863,10,5.1,mb,,139,6.142,0.58,us,us1000bx2d,2018-03-17T01:54:37.040Z,"77km S of Lata, Solomon Islands",earthquake,10.5,1.9,0.072,62,reviewed,us,us
2017-12-28T03:54:52.010Z,-24.8871,-70.2061,47.78,5.4,mww,,95,0.316,0.78,us,us1000bwzn,2018-03-17T01:54:37.040Z,"63km NNE of Taltal, Chile",earthquake,5.4,3.3,0.048,42,reviewed,us,us
2017-12-27T23:58:03.440Z,12.0416,144.3652,18.57,5.4,mww,,14,1.614,0.67,us,us1000bwx7,2018-03-17T01:54:36.040Z,"139km SSW of Merizo Village, Guam",earthquake,7.4,2.6,0.069,20,reviewed,us,us
2017-12-27T20:59:13.960Z,-16.4032,168.1895,188.3,5,mb,,110,4.442,0.77,us,us1000bwtn,2018-03-17T01:54:36.040Z,"88km ESE of Lakatoro, Vanuatu",earthquake,10.8,6.1,0.066,73,reviewed,us,us
2017-12-27T18:01:15.090Z,30.8057,57.2499,10,5,mb,,61,5.523,1.04,us,us1000bws4,2018-03-17T01:54:36.040Z,"60km NNE of Kerman, Iran",earthquake,7.4,1.9,0.041,187,reviewed,us,us
2017-12-27T12:33:47.870Z,-23.6541,-176.9029,101.88,5.2,mww,,88,5.643,1.09,us,us1000bwp0,2018-03-17T01:54:36.040Z,"South of the Fiji Islands",earthquake,8.8,4.4,0.08,15,reviewed,us,us
2017-12-25T17:56:06.140Z,-7.3248,161.485,21.7,5.2,mww,,72,2.593,0.77,us,us1000bw3z,2018-03-17T01:54:34.040Z,"181km NNE of Auki, Solomon Islands",earthquake,9.7,4.7,0.078,16,reviewed,us,us
2017-12-25T12:47:39.380Z,4.0013,126.521,34.05,5.1,mww,,43,3.189,0.75,us,us1000bvzz,2018-03-17T01:54:34.040Z,"194km SE of Sarangani, Philippines",earthquake,7.4,3.9,0.068,21,reviewed,us,us
2017-12-25T12:02:29.570Z,-27.8848,74.0048,10,5.5,mww,,38,17.903,1.05,us,us1000bvyv,2018-03-17T01:54:34.040Z,"Mid-Indian Ridge",earthquake,10.7,1.7,0.051,37,reviewed,us,us
2017-12-24T17:33:40.810Z,-15.3635,-172.9319,38.11,5.5,mww,,63,1.827,0.7,us,us1000bvpy,2018-03-17T01:54:33.040Z,"109km NE of Hihifo, Tonga",earthquake,10.1,4.4,0.08,15,reviewed,us,us
2017-12-23T15:30:02.670Z,-13.2414,167.1002,188.4,5,mb,,55,7.495,1.02,us,us1000bvda,2018-03-14T00:58:27.040Z,"86km NW of Sola, Vanuatu",earthquake,10.1,5.5,0.052,116,reviewed,us,us
2017-12-23T14:51:16.810Z,-2.7612,139.4588,107.52,5,mww,,56,7.202,0.97,us,us1000bvd1,2018-03-14T00:58:27.040Z,"125km W of Abepura, Indonesia",earthquake,8.9,5.6,0.075,17,reviewed,us,us
2017-12-22T23:10:56.430Z,29.3187,142.5704,10.55,5,mww,,42,2.24,0.66,us,us1000bv7f,2018-03-14T00:58:26.040Z,"250km N of Chichi-shima, Japan",earthquake,7.2,3.5,0.062,25,reviewed,us,us
2017-12-22T14:44:18.220Z,53.8592,160.6039,47.29,5.5,mww,,82,1.437,0.99,us,us1000bv11,2018-03-14T00:58:26.040Z,"158km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,5.7,3.6,0.061,26,reviewed,us,us
2017-12-22T08:00:13.010Z,65.4814,-134.0834,3.47,5,mww,,8,0.342,0.81,us,us1000buxc,2018-03-14T00:58:26.040Z,"221km S of Fort McPherson, Canada",earthquake,1.9,2.7,0.044,50,reviewed,us,us
2017-12-21T17:04:46.580Z,31.3839,56.2594,10,5.2,mww,,43,5.856,1.12,us,us1000buiv,2018-03-14T00:58:25.040Z,"53km WNW of Ravar, Iran",earthquake,6.9,1.8,0.065,23,reviewed,us,us
2017-12-21T16:27:22.870Z,-15.1378,168.0885,10,5.1,mb,,159,6.487,1.07,us,us1000c136,2018-03-14T00:58:25.040Z,"108km ENE of Luganville, Vanuatu",earthquake,8.9,1.9,0.142,17,reviewed,us,us
2017-12-21T15:08:46.440Z,-16.3069,-172.8918,10,5.1,mb,,72,2.615,1.3,us,us1000c130,2018-03-14T00:58:25.040Z,"99km ESE of Hihifo, Tonga",earthquake,3,1.8,0.08,54,reviewed,us,us
2017-12-21T03:40:55.480Z,30.6761,132.0082,21.27,5.1,mb,,78,2.624,0.63,us,us1000bu5c,2018-03-14T00:58:25.040Z,"96km E of Nishinoomote, Japan",earthquake,6.9,4.3,0.036,256,reviewed,us,us
2017-12-21T03:23:35.700Z,16.1392,-98.2997,14.17,5.1,mww,,106,0.301,0.54,us,us1000bu4s,2018-03-14T00:58:25.040Z,"36km WSW of Santiago Pinotepa Nacional, Mexico",earthquake,4.3,4,0.061,26,reviewed,us,us
2017-12-21T03:00:18.550Z,29.2899,142.6475,10,5.8,mww,,26,2.223,0.62,us,us1000bu46,2018-03-14T00:58:25.040Z,"248km N of Chichi-shima, Japan",earthquake,7.6,1.7,0.052,36,reviewed,us,us
2017-12-21T01:56:53.290Z,29.293,142.5379,7.8,5.2,mww,,38,2.211,0.62,us,us1000bu37,2018-03-14T00:58:25.040Z,"246km N of Chichi-shima, Japan",earthquake,7.7,3.6,0.06,27,reviewed,us,us
2017-12-21T00:40:12.580Z,29.2293,142.506,10,5,mb,,98,2.144,0.49,us,us1000bu2f,2018-03-14T00:58:24.040Z,"239km N of Chichi-shima, Japan",earthquake,5.6,1.8,0.056,102,reviewed,us,us
2017-12-20T15:39:53.520Z,30.6668,131.8929,10,5,mb,,76,2.598,0.43,us,us1000btpv,2018-03-14T00:58:24.040Z,"85km E of Nishinoomote, Japan",earthquake,6.8,1.9,0.046,153,reviewed,us,us
2017-12-20T14:45:00.260Z,30.7454,131.9295,14.77,5,mb,,102,2.535,0.69,us,us1000btp6,2018-03-14T00:58:24.040Z,"89km E of Nishinoomote, Japan",earthquake,1.9,4.6,0.065,76,reviewed,us,us
2017-12-20T13:40:54.570Z,30.6154,132.0779,10,5.5,mww,,42,2.702,0.7,us,us1000btna,2018-03-14T00:58:24.040Z,"104km E of Nishinoomote, Japan",earthquake,6.4,1.8,0.044,49,reviewed,us,us
2017-12-19T22:52:52.390Z,-20.4962,-173.9349,10,5.3,mww,,76,6.867,0.88,us,us1000bte7,2018-03-14T00:58:23.040Z,"88km SSE of Pangai, Tonga",earthquake,8.3,1.7,0.086,13,reviewed,us,us
2017-12-19T18:58:38.990Z,-42.6085,-83.3352,10,5,mb,,164,7.124,0.75,us,us1000bt8t,2018-03-14T00:58:23.040Z,"West Chile Rise",earthquake,10.1,1.9,0.045,158,reviewed,us,us
2017-12-19T17:40:55.590Z,29.964,95.0865,27.66,5.1,mb,,23,3.45,0.67,us,us1000bt6r,2018-03-14T00:58:23.040Z,"65km WNW of Zhamog, China",earthquake,7.2,4.2,0.039,217,reviewed,us,us
2017-12-19T05:35:30.430Z,-21.8597,-114.3194,10,5.5,mww,,38,37.087,0.95,us,us1000bsxu,2018-03-14T00:58:22.040Z,"Southern East Pacific Rise",earthquake,12.2,1.7,0.083,14,reviewed,us,us
2017-12-18T23:28:29.240Z,30.7011,132.044,15.36,5.2,mb,,47,2.612,0.56,us,us1000bsus,2018-03-14T00:58:22.040Z,"100km E of Nishinoomote, Japan",earthquake,6.5,3.5,0.029,379,reviewed,us,us
2017-12-17T23:41:16.350Z,10.0439,140.1435,10,5.4,mww,,30,5.814,0.6,us,us2000c5hb,2018-03-14T00:58:21.040Z,"51km NW of Fais, Micronesia",earthquake,8.8,1.8,0.073,18,reviewed,us,us
2017-12-17T14:32:15.390Z,10.3867,125.961,55.24,5.1,mb,,53,3.317,1.03,us,us2000c5eq,2018-03-14T00:58:21.040Z,"41km NNW of Santa Monica, Philippines",earthquake,7.7,5.5,0.044,170,reviewed,us,us
2017-12-17T14:25:18.280Z,10.0651,140.3501,10,5.1,mww,,50,5.641,1.05,us,us2000c5ep,2018-03-14T00:58:21.040Z,"37km NNW of Fais, Micronesia",earthquake,11.4,1.8,0.08,15,reviewed,us,us
2017-12-16T22:40:50.460Z,-59.6236,-151.1228,10,5.5,mww,,33,22.209,0.64,us,us2000c5bf,2018-03-06T00:49:45.040Z,"Pacific-Antarctic Ridge",earthquake,13.2,1.8,0.08,15,reviewed,us,us
2017-12-16T14:37:59.880Z,0.9329,-27.7217,10,5.4,mww,,64,10.573,1.19,us,us2000c58g,2018-03-06T00:49:44.040Z,"Central Mid-Atlantic Ridge",earthquake,5.6,1.9,0.089,12,reviewed,us,us
2017-12-16T11:22:24.440Z,-17.3357,-177.5368,391.9,5.5,mww,,68,6.51,0.82,us,us2000c57n,2018-03-06T00:49:44.040Z,"Fiji region",earthquake,11.3,4.6,0.089,12,reviewed,us,us
2017-12-16T05:05:58.550Z,-59.6197,-150.6322,10,5,mb,,132,22.414,0.64,us,us2000c565,2018-03-06T00:49:44.040Z,"Pacific-Antarctic Ridge",earthquake,14.6,1.9,0.1,32,reviewed,us,us
2017-12-16T00:22:30.840Z,-7.8842,106.8195,44,5.2,mww,,27,1.316,0.99,us,us2000c551,2018-03-06T00:49:43.040Z,"50km S of Sinarharapan, Indonesia",earthquake,6.3,1.8,0.075,17,reviewed,us,us
2017-12-15T22:01:30.610Z,-27.2204,65.973,10,5.1,mb,,60,7.804,0.77,us,us1000buii,2018-03-06T00:49:43.040Z,"Indian Ocean Triple Junction",earthquake,11.1,1.9,0.111,26,reviewed,us,us
2017-12-15T21:53:19.860Z,-56.3586,-26.7386,51.06,5.1,mb,,59,5.941,0.98,us,us2000c537,2018-03-06T00:49:43.040Z,"47km NE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.9,5,0.059,94,reviewed,us,us
2017-12-15T17:58:41.900Z,39.6987,141.9361,30.11,5.2,mb,,74,1.277,0.77,us,us2000c4yj,2018-03-06T00:49:43.040Z,"7km NNW of Miyako, Japan",earthquake,5.2,1.3,0.029,392,reviewed,us,us
2017-12-15T16:47:58.230Z,-7.4921,108.1743,90,6.5,mww,,28,2.365,1.07,us,us2000c4v8,2018-07-21T15:16:43.141Z,"1km E of Kampungbaru, Indonesia",earthquake,8,1.8,0.058,29,reviewed,us,us
2017-12-15T14:14:09.750Z,-18.0298,-70.1616,94.42,5,mb,,122,0.38,0.94,us,us2000c4ue,2018-03-06T00:49:42.040Z,"9km ESE of Tacna, Peru",earthquake,5.6,3.7,0.137,17,reviewed,us,us
2017-12-15T12:52:37.490Z,-21.8437,-174.5893,10,5,mb,,99,5.165,0.63,us,us2000c4tw,2018-03-06T00:49:42.040Z,"67km SSE of `Ohonua, Tonga",earthquake,11.1,1.8,0.066,74,reviewed,us,us
2017-12-15T12:12:07.950Z,-21.868,-174.4018,10,5.3,mww,,42,5.03,1.01,us,us2000c4th,2018-03-06T00:49:42.040Z,"82km SE of `Ohonua, Tonga",earthquake,8.2,1.8,0.089,12,reviewed,us,us
2017-12-15T09:07:43.960Z,14.7213,-91.5224,101.12,5.1,mww,,45,0.257,1.3,us,us2000c4rw,2018-03-06T00:49:42.040Z,"7km N of Pueblo Nuevo, Guatemala",earthquake,6.4,3.6,0.058,29,reviewed,us,us
2017-12-14T20:36:38.200Z,-21.2198,169.5292,23,5.5,mww,,90,1.421,0.98,us,us2000c4ki,2018-03-06T00:49:41.040Z,"174km ENE of Tadine, New Caledonia",earthquake,9.3,1.9,0.065,23,reviewed,us,us
2017-12-14T18:54:27.100Z,35.149,101.8832,8.62,5,mww,,25,8.044,0.8,us,us2000c4i9,2018-03-06T00:49:41.040Z,"33km W of Duowa, China",earthquake,7.3,3.9,0.065,23,reviewed,us,us
2017-12-13T18:03:43.920Z,-54.2189,2.1628,17,6.5,mww,,23,17.654,0.99,us,us2000c3y6,2018-03-06T00:49:39.040Z,"80km WNW of Bouvet Island, Bouvet Island",earthquake,9.7,1.7,0.041,57,reviewed,us,us
2017-12-12T21:49:41.590Z,30.8681,57.2454,10,5,mb,,38,5.485,0.61,us,us2000c3ms,2018-03-06T00:49:38.040Z,"60km SE of Ravar, Iran",earthquake,8.4,1.9,0.071,63,reviewed,us,us
2017-12-12T21:41:31.140Z,30.8275,57.2982,8,6,mww,,24,5.477,0.78,us,us2000c3mi,2018-03-06T00:49:38.040Z,"63km NNE of Kerman, Iran",earthquake,7.2,1.8,0.05,38,reviewed,us,us
2017-12-12T08:43:18.320Z,30.7372,57.2795,12,6,mww,,49,5.549,0.79,us,us2000c3ag,2018-03-06T00:49:37.040Z,"53km NNE of Kerman, Iran",earthquake,7.3,1.8,0.052,35,reviewed,us,us
2017-12-12T02:23:10.090Z,-7.1269,107.0917,100.75,5,mb,,89,3.324,0.92,us,us2000c35s,2018-03-06T00:49:37.040Z,"1km SSW of Ciodeng, Indonesia",earthquake,7.9,2.1,0.1,32,reviewed,us,us
2017-12-11T19:00:56.850Z,-19.7083,-71.0591,12,5.5,mww,,94,1.036,1.31,us,us2000c2xt,2018-03-06T00:49:36.040Z,"111km WNW of Iquique, Chile",earthquake,5.8,1.7,0.05,39,reviewed,us,us
2017-12-11T17:29:10.440Z,-14.3337,167.4429,186,5.6,mww,,42,6.411,0.94,us,us2000c2vg,2018-03-06T00:49:36.040Z,"51km SSW of Sola, Vanuatu",earthquake,9.1,1.9,0.063,24,reviewed,us,us
2017-12-11T14:09:57.360Z,35.0786,45.7614,17.55,5.4,mww,,43,0.051,0.66,us,us2000c2ue,2018-03-06T00:49:36.040Z,"23km WSW of Halabjah, Iraq",earthquake,5.7,2.8,0.071,19,reviewed,us,us
2017-12-11T10:50:00.920Z,-20.8328,-173.7212,7,5.7,mww,,38,3.973,1.48,us,us2000c2te,2018-03-06T00:49:36.040Z,"131km SSE of Pangai, Tonga",earthquake,7.6,1.6,0.066,22,reviewed,us,us
2017-12-10T17:30:11.800Z,-21.3975,168.509,10,5.4,mww,,107,0.453,1.38,us,us2000c2mh,2018-03-06T00:49:35.040Z,"67km ENE of Tadine, New Caledonia",earthquake,5.4,1.8,0.059,28,reviewed,us,us
2017-12-10T05:57:58.390Z,-48.1607,104.3803,10,5.3,mww,,58,18.045,0.74,us,us2000c2jd,2018-03-06T00:49:34.040Z,"Southeast Indian Ridge",earthquake,11.1,1.8,0.075,17,reviewed,us,us
2017-12-09T15:14:24.770Z,10.0928,140.2016,10,6.1,mww,,37,5.739,1.19,us,us2000c2du,2018-02-28T02:32:34.040Z,"50km NW of Fais, Micronesia",earthquake,8.5,1.8,0.042,55,reviewed,us,us
2017-12-08T23:42:13.830Z,-16.1147,-173.9172,155,5.7,mww,,34,3.013,0.7,us,us2000c286,2018-02-28T02:32:34.040Z,"25km SW of Hihifo, Tonga",earthquake,7.7,1.8,0.068,21,reviewed,us,us
2017-12-08T09:51:08.050Z,10.0116,140.1871,8,6.3,mww,,42,5.8,0.68,us,us2000c1zn,2018-02-28T02:32:33.040Z,"45km NW of Fais, Micronesia",earthquake,6.3,1.8,0.065,23,reviewed,us,us
2017-12-08T05:37:54.670Z,9.9836,140.1265,10,5.3,mww,,47,5.864,0.65,us,us2000c1yh,2018-02-28T02:32:32.040Z,"49km WNW of Fais, Micronesia",earthquake,6.8,1.7,0.062,25,reviewed,us,us
2017-12-08T02:51:18.860Z,27.7618,86.1471,10,5,mb,,40,4.781,0.68,us,us2000c1xk,2018-02-28T02:32:32.040Z,"28km SE of Kodari, Nepal",earthquake,8.5,1.8,0.046,151,reviewed,us,us
2017-12-08T02:09:57.430Z,-30.5548,-178.4924,12,5.9,mww,,54,1.394,1.12,us,us2000c1xc,2018-02-28T02:32:32.040Z,"104km NNE of L'Esperance Rock, New Zealand",earthquake,8.2,1.7,0.055,32,reviewed,us,us
2017-12-08T00:30:11.340Z,10.3279,139.9243,10,5,mb,,57,7.52,0.56,us,us2000c4fe,2018-02-28T02:32:32.040Z,"90km NW of Fais, Micronesia",earthquake,10.8,1.9,0.05,129,reviewed,us,us
2017-12-08T00:22:54.200Z,10.1164,140.2197,12.79,6.4,mww,,13,5.711,0.76,us,us2000c1wt,2018-02-28T02:32:32.040Z,"50km NW of Fais, Micronesia",earthquake,2.1,2.8,0.041,58,reviewed,us,us
2017-12-07T23:16:39.340Z,47.3379,153.1415,68.52,5,mb,,140,6.473,1.3,us,us2000c1wd,2018-02-28T02:32:31.040Z,"Kuril Islands",earthquake,10.9,7.6,0.072,61,reviewed,us,us
2017-12-07T23:10:00.480Z,-15.2772,-173.4664,10,5.3,mb,,45,5.071,0.8,us,us2000c1w5,2018-02-28T02:32:31.040Z,"80km NNE of Hihifo, Tonga",earthquake,8.7,1.7,0.028,431,reviewed,us,us
2017-12-07T23:01:56.320Z,-16.6243,176.1015,10,5.1,mb,,115,9.031,0.92,us,us2000c1w0,2018-02-28T02:32:31.040Z,"182km NW of Lautoka, Fiji",earthquake,8.4,1.8,0.041,199,reviewed,us,us
2017-12-07T15:16:35.310Z,-5.028,102.9493,53.36,5.3,mb,,22,0.663,0.9,us,us2000c1lm,2018-02-28T02:32:31.040Z,"90km W of Kuripan, Indonesia",earthquake,5.7,1.5,0.042,191,reviewed,us,us
2017-12-06T23:41:58.540Z,27.45,65.7132,12.47,5.3,mww,,60,7.528,0.55,us,us2000c1ee,2018-02-28T02:32:30.040Z,"97km WSW of Khuzdar, Pakistan",earthquake,7.4,4.3,0.075,17,reviewed,us,us
2017-12-06T23:29:03.790Z,35.7238,77.5618,74.3,5.2,mww,,30,4.097,0.82,us,us2000c1ea,2018-02-28T02:32:30.040Z,"116km NE of Thang, India",earthquake,7.1,4.3,0.086,13,reviewed,us,us
2017-12-06T16:06:56.990Z,-0.6299,123.6681,28,5.5,mww,,31,0.985,0.99,us,us1000bms0,2018-02-28T02:32:29.040Z,"104km ENE of Luwuk, Indonesia",earthquake,6.2,1.8,0.06,27,reviewed,us,us
2017-12-06T15:19:49.970Z,30.6339,79.1601,10,5.1,mb,,50,5.831,0.75,us,us1000bmru,2018-02-28T02:32:29.040Z,"35km NW of Pipalkoti, India",earthquake,8.1,1.8,0.04,199,reviewed,us,us
2017-12-06T02:48:21.900Z,11.1723,125.7154,36.73,5,mb,,102,4.078,0.71,us,us1000bmmi,2018-02-28T02:32:28.040Z,"6km ENE of Salcedo, Philippines",earthquake,5.7,6.4,0.061,84,reviewed,us,us
2017-12-05T23:45:57.380Z,-10.7936,161.5483,19.02,5.1,mb,,97,2.072,1.14,us,us1000bmky,2018-02-28T02:32:28.040Z,"55km SW of Kirakira, Solomon Islands",earthquake,9.9,4.9,0.058,96,reviewed,us,us
2017-12-05T20:46:30.760Z,-3.1108,102.1648,45.54,5.1,mb,,30,1.471,0.78,us,us1000bmij,2018-02-28T02:32:27.040Z,"56km NW of Curup, Indonesia",earthquake,6.6,5.6,0.048,142,reviewed,us,us
2017-12-05T15:13:49.710Z,36.3969,137.9329,2.87,5.1,mww,,91,0.264,1.03,us,us1000bmdw,2018-02-28T02:32:26.040Z,"7km NE of Hotaka, Japan",earthquake,4.9,3.3,0.069,20,reviewed,us,us
2017-12-05T12:14:25.650Z,2.2218,126.7633,35,5.3,mww,,27,1.561,1.22,us,us1000bmby,2018-02-28T02:32:26.040Z,"148km WNW of Tobelo, Indonesia",earthquake,6.6,1.8,0.071,19,reviewed,us,us
2017-12-04T11:52:25.290Z,-9.6932,123.0962,60.98,5,mww,,65,5.71,1.22,us,us1000bkwg,2018-02-28T02:32:25.040Z,"74km NW of Kupang, Indonesia",earthquake,8.5,5.5,0.103,9,reviewed,us,us
2017-12-04T01:35:01.580Z,-13.9285,170.3981,10,5.5,mww,,107,7.447,0.67,us,us1000bkqv,2018-02-28T02:32:24.040Z,"Vanuatu region",earthquake,7.5,1.9,0.069,20,reviewed,us,us
2017-12-04T00:08:09.170Z,-32.7469,-178.771,38,5.8,mww,,27,3.564,1.32,us,us1000bkpn,2018-02-28T02:32:24.040Z,"146km S of L'Esperance Rock, New Zealand",earthquake,7.7,1.8,0.066,22,reviewed,us,us
2017-12-03T16:50:28.040Z,9.8662,-40.642,10,5.3,mww,,76,12.802,0.74,us,us1000bkks,2018-02-28T02:32:24.040Z,"Central Mid-Atlantic Ridge",earthquake,10.5,1.9,0.086,13,reviewed,us,us
2017-12-03T15:26:48.690Z,-31.0448,-178.7345,98.3,5,mb,,157,1.924,1.35,us,us2000c239,2018-02-28T02:32:24.040Z,"45km NNE of L'Esperance Rock, New Zealand",earthquake,8.9,4.9,0.118,26,reviewed,us,us
2017-12-03T11:19:05.440Z,-0.47,-80.3101,17,6.1,mww,,47,1.763,1.04,us,us1000bkjh,2018-06-25T12:49:29.468Z,"18km NE of Bahia de Caraquez, Ecuador",earthquake,5.6,1.7,0.045,48,reviewed,us,us
2017-12-02T17:49:04.440Z,-27.9974,-177.3606,46.66,5.1,mb,,73,1.339,0.93,us,us1000bkc4,2018-02-20T09:06:12.040Z,"150km NNE of Raoul Island, New Zealand",earthquake,9.7,5,0.045,163,reviewed,us,us
2017-12-02T10:47:04.040Z,30.7254,57.3614,10,5.2,mww,,38,5.505,0.66,us,us1000bk9a,2018-02-20T09:06:12.040Z,"56km NNE of Kerman, Iran",earthquake,7.4,1.8,0.086,13,reviewed,us,us
2017-12-01T05:20:28.480Z,-48.7787,106.8254,10,5.5,mww,,52,17.656,0.71,us,us1000bjr7,2018-02-20T09:06:10.040Z,"Southeast Indian Ridge",earthquake,9.9,1.8,0.089,12,reviewed,us,us
2017-12-01T04:31:38.730Z,-21.4771,168.6201,10,5.1,mb,,104,0.549,0.9,us,us1000bjqw,2018-02-20T09:06:10.040Z,"76km E of Tadine, New Caledonia",earthquake,6.6,1.8,0.075,58,reviewed,us,us
2017-12-01T03:35:01.840Z,30.7151,57.385,10,5.4,mww,,46,5.498,0.82,us,us1000bjq8,2018-02-20T09:06:10.040Z,"56km NNE of Kerman, Iran",earthquake,7.4,1.8,0.075,17,reviewed,us,us
2017-12-01T02:49:58.490Z,-6.1346,147.6564,34,6,mww,,11,3.286,1.06,us,us1000bjph,2018-02-20T09:06:10.040Z,"56km NNW of Finschhafen, Papua New Guinea",earthquake,6.6,1.7,0.059,28,reviewed,us,us
2017-12-01T02:43:27.200Z,30.6973,57.4397,10,5.1,mb,,49,5.475,0.96,us,us1000bjp3,2018-02-20T09:06:09.040Z,"57km NE of Kerman, Iran",earthquake,4.1,1.8,0.056,105,reviewed,us,us
2017-12-01T02:32:46.040Z,30.7464,57.307,9,6.1,mww,,23,5.526,0.89,us,us1000bjnz,2018-02-20T09:06:09.040Z,"55km NNE of Kerman, Iran",earthquake,7.1,1.7,0.06,27,reviewed,us,us
2017-12-01T00:06:13.200Z,-6.298,130.1189,139.55,5,mww,,26,2.042,0.82,us,us1000bjne,2018-02-20T09:06:09.040Z,"225km NW of Saumlaki, Indonesia",earthquake,6.3,4.7,0.086,13,reviewed,us,us
2017-11-30T21:48:35.640Z,-2.6188,28.7075,10,5,mww,,65,8.667,0.62,us,us1000bjky,2018-02-20T09:06:09.040Z,"20km SW of Bukavu, Democratic Republic of the Congo",earthquake,4,1.8,0.098,10,reviewed,us,us
2017-11-30T17:57:59.230Z,-20.8605,-173.7375,10,5,mb,,108,3.999,1.07,us,us1000bjg3,2018-02-20T09:06:08.040Z,"133km SSE of Pangai, Tonga",earthquake,9.5,1.8,0.048,141,reviewed,us,us
2017-11-30T11:47:46.630Z,-20.6292,-173.7336,10,5,mww,,37,3.901,1.47,us,us1000bjab,2018-02-20T09:06:08.040Z,"112km SE of Pangai, Tonga",earthquake,8.6,1.8,0.127,6,reviewed,us,us
2017-11-30T06:32:50.760Z,-1.0802,-23.4323,10,6.5,mww,,26,11.148,0.65,us,us1000bj7t,2018-02-20T09:06:08.040Z,"Central Mid-Atlantic Ridge",earthquake,9.1,1.8,0.045,48,reviewed,us,us
2017-11-30T05:50:20.820Z,-4.3873,143.8029,116,5.5,mww,,14,4.251,0.68,us,us1000bj76,2018-02-20T09:06:08.040Z,"46km SW of Angoram, Papua New Guinea",earthquake,7.9,1.9,0.065,23,reviewed,us,us
2017-11-30T01:16:08.470Z,7.4028,126.6988,58.12,5.1,mb,,92,1.159,0.67,us,us1000bj61,2018-02-20T09:06:07.040Z,"13km ESE of Baculin, Philippines",earthquake,8.8,5.1,0.04,201,reviewed,us,us
2017-11-29T23:53:50.300Z,-6.7362,129.7816,157,5.5,mww,,17,1.948,0.91,us,us1000bj4z,2018-02-20T09:06:07.040Z,"216km NW of Saumlaki, Indonesia",earthquake,6.2,1.8,0.059,28,reviewed,us,us
2017-11-29T22:32:22.920Z,45.2018,146.3012,9.61,5.5,mww,,50,2.859,0.6,us,us1000bj3n,2018-02-20T09:06:07.040Z,"124km W of Kuril'sk, Russia",earthquake,4,2.7,0.062,25,reviewed,us,us
2017-11-29T06:29:06.970Z,-14.4095,-76.1594,16.87,5.7,mww,,96,2.497,1.25,us,us2000bvsl,2018-02-20T09:06:06.040Z,"53km WSW of Santiago, Peru",earthquake,7.8,3.1,0.056,31,reviewed,us,us
2017-11-29T03:36:14.970Z,-25.6432,-13.8643,10,5.5,mww,,82,33.385,0.51,us,us2000bvry,2018-02-20T09:06:06.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.7,1.9,0.073,18,reviewed,us,us
2017-11-28T17:38:00.990Z,18.5029,145.6535,189.28,5.2,mb,,18,4.943,0.92,us,us2000bvfp,2018-02-20T09:06:06.040Z,"29km S of Agrihan, Northern Mariana Islands",earthquake,8.3,4.7,0.026,481,reviewed,us,us
2017-11-28T13:15:45.400Z,72.5993,3.2746,10,5.5,mww,,27,6.487,0.67,us,us2000bvcw,2018-02-20T09:06:05.040Z,"Norwegian Sea",earthquake,7.4,1.8,0.049,40,reviewed,us,us
2017-11-28T02:04:26.700Z,-2.0618,-79.9736,70.02,5,mb,,79,0.82,0.73,us,us2000bv8q,2018-02-20T09:06:05.040Z,"13km NNE of Santa Lucia, Ecuador",earthquake,5.1,4.8,0.029,381,reviewed,us,us
2017-11-27T22:46:20.920Z,-15.4867,-178.0482,404.22,5,mb,,57,6.267,0.89,us,us2000bv6c,2018-02-20T09:06:05.040Z,"131km S of Sigave, Wallis and Futuna",earthquake,11.2,1.2,0.029,380,reviewed,us,us
2017-11-27T22:18:30.467Z,60.5552,-147.4303,16.6,5.3,ml,,,,0.86,ak,ak17394411,2018-02-20T09:06:05.040Z,"72km ESE of Whittier, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-27T15:15:13.260Z,-15.4745,-178.0991,394.46,5.1,mb,,62,6.312,1.06,us,us2000buw8,2018-02-20T09:06:04.040Z,"130km S of Sigave, Wallis and Futuna",earthquake,11.3,6,0.029,387,reviewed,us,us
